dirname,path,type,lc,lch,lov,gateasym,w,device_id
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_05_43_32,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_05_43_32,nmos,0.4,0.16,0.06,0.0,4.0,13
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_05_42_48,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_05_42_48,nmos,0.4,0.16,0.06,0.0,4.0,14
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_05_42_05,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_05_42_05,nmos,0.4,0.16,0.06,0.0,4.0,15
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_05_41_21,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_05_41_21,nmos,0.4,0.16,0.06,0.0,4.0,16
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_05_40_38,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_05_40_38,nmos,0.4,0.16,0.06,0.0,4.0,17
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_05_39_55,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_05_39_55,nmos,0.4,0.16,0.06,0.0,4.0,18
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_05_39_17,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_05_39_17,nmos,0.4,0.16,0.06,0.0,4.0,19
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_05_52_14,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_05_52_14,nmos,0.4,0.16,0.06,0.0,4.0,1
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_05_38_34,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_05_38_34,nmos,0.4,0.16,0.06,0.0,4.0,20
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_05_37_51,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_05_37_51,nmos,0.4,0.16,0.06,0.0,4.0,21
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_05_37_07,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_05_37_07,nmos,0.4,0.16,0.06,0.0,4.0,22
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_05_36_24,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_05_36_24,nmos,0.4,0.16,0.06,0.0,4.0,23
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_05_51_31,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_05_51_31,nmos,0.4,0.16,0.06,0.0,4.0,2
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_05_50_47,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_05_50_47,nmos,0.4,0.16,0.06,0.0,4.0,3
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_05_50_03,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_05_50_03,nmos,0.4,0.16,0.06,0.0,4.0,4
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_05_49_20,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_05_49_20,nmos,0.4,0.16,0.06,0.0,4.0,5
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_05_48_36,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_05_48_36,nmos,0.4,0.16,0.06,0.0,4.0,6
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_05_47_52,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_05_47_52,nmos,0.4,0.16,0.06,0.0,4.0,7
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_05_47_09,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_05_47_09,nmos,0.4,0.16,0.06,0.0,4.0,8
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_05_46_26,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.16_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_05_46_26,nmos,0.4,0.16,0.06,0.0,4.0,9
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_05_18_13,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_05_18_13,nmos,0.4,0.2,0.06,0.0,4.0,0
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_05_10_59,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_05_10_59,nmos,0.4,0.2,0.06,0.0,4.0,10
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_05_10_15,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_05_10_15,nmos,0.4,0.2,0.06,0.0,4.0,11
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_05_09_32,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_05_09_32,nmos,0.4,0.2,0.06,0.0,4.0,12
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_05_08_48,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_05_08_48,nmos,0.4,0.2,0.06,0.0,4.0,13
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_05_08_05,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_05_08_05,nmos,0.4,0.2,0.06,0.0,4.0,14
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_05_07_21,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_05_07_21,nmos,0.4,0.2,0.06,0.0,4.0,15
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_05_06_37,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_05_06_37,nmos,0.4,0.2,0.06,0.0,4.0,16
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_05_05_53,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_05_05_53,nmos,0.4,0.2,0.06,0.0,4.0,17
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_05_05_10,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_05_05_10,nmos,0.4,0.2,0.06,0.0,4.0,18
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_05_04_26,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_05_04_26,nmos,0.4,0.2,0.06,0.0,4.0,19
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_05_17_30,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_05_17_30,nmos,0.4,0.2,0.06,0.0,4.0,1
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_05_03_43,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_05_03_43,nmos,0.4,0.2,0.06,0.0,4.0,20
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_05_02_59,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_05_02_59,nmos,0.4,0.2,0.06,0.0,4.0,21
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_05_02_15,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_05_02_15,nmos,0.4,0.2,0.06,0.0,4.0,22
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_05_01_32,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_05_01_32,nmos,0.4,0.2,0.06,0.0,4.0,23
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_05_16_47,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_05_16_47,nmos,0.4,0.2,0.06,0.0,4.0,2
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_05_16_03,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_05_16_03,nmos,0.4,0.2,0.06,0.0,4.0,3
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_05_15_20,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_05_15_20,nmos,0.4,0.2,0.06,0.0,4.0,4
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_05_14_36,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_05_14_36,nmos,0.4,0.2,0.06,0.0,4.0,5
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_05_13_52,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_05_13_52,nmos,0.4,0.2,0.06,0.0,4.0,6
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_05_13_09,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_05_13_09,nmos,0.4,0.2,0.06,0.0,4.0,7
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_05_12_26,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_05_12_26,nmos,0.4,0.2,0.06,0.0,4.0,8
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_05_11_43,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.20_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_05_11_43,nmos,0.4,0.2,0.06,0.0,4.0,9
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_04_43_31,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_04_43_31,nmos,0.4,0.4,0.06,0.0,4.0,0
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_04_36_16,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_04_36_16,nmos,0.4,0.4,0.06,0.0,4.0,10
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_04_35_32,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_04_35_32,nmos,0.4,0.4,0.06,0.0,4.0,11
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_04_34_48,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_04_34_48,nmos,0.4,0.4,0.06,0.0,4.0,12
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_04_34_04,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_04_34_04,nmos,0.4,0.4,0.06,0.0,4.0,13
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_04_33_20,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_14_2025_08_11_04_33_20,nmos,0.4,0.4,0.06,0.0,4.0,14
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_04_32_37,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_15_2025_08_11_04_32_37,nmos,0.4,0.4,0.06,0.0,4.0,15
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_04_31_53,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_16_2025_08_11_04_31_53,nmos,0.4,0.4,0.06,0.0,4.0,16
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_04_31_09,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_17_2025_08_11_04_31_09,nmos,0.4,0.4,0.06,0.0,4.0,17
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_04_30_26,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_18_2025_08_11_04_30_26,nmos,0.4,0.4,0.06,0.0,4.0,18
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_04_29_44,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_19_2025_08_11_04_29_44,nmos,0.4,0.4,0.06,0.0,4.0,19
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_04_42_47,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_1_2025_08_11_04_42_47,nmos,0.4,0.4,0.06,0.0,4.0,1
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_04_29_00,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_20_2025_08_11_04_29_00,nmos,0.4,0.4,0.06,0.0,4.0,20
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_04_28_24,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_21_2025_08_11_04_28_24,nmos,0.4,0.4,0.06,0.0,4.0,21
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_04_27_40,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_22_2025_08_11_04_27_40,nmos,0.4,0.4,0.06,0.0,4.0,22
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_04_26_57,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_23_2025_08_11_04_26_57,nmos,0.4,0.4,0.06,0.0,4.0,23
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_04_42_03,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_2_2025_08_11_04_42_03,nmos,0.4,0.4,0.06,0.0,4.0,2
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_04_41_19,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_3_2025_08_11_04_41_19,nmos,0.4,0.4,0.06,0.0,4.0,3
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_04_40_36,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_4_2025_08_11_04_40_36,nmos,0.4,0.4,0.06,0.0,4.0,4
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_04_39_52,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_5_2025_08_11_04_39_52,nmos,0.4,0.4,0.06,0.0,4.0,5
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_04_39_10,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_6_2025_08_11_04_39_10,nmos,0.4,0.4,0.06,0.0,4.0,6
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_04_38_26,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_7_2025_08_11_04_38_26,nmos,0.4,0.4,0.06,0.0,4.0,7
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_04_37_42,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_8_2025_08_11_04_37_42,nmos,0.4,0.4,0.06,0.0,4.0,8
gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_04_36_59,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_nmos_lc_0.40_lch_0.40_lov_0.06_gateasym_0.00_w_4.0_9_2025_08_11_04_36_59,nmos,0.4,0.4,0.06,0.0,4.0,9
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_12_57_57,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_0_2025_08_11_12_57_57,pmos,0.16,0.12,0.06,0.0,4.0,0
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_12_50_53,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_10_2025_08_11_12_50_53,pmos,0.16,0.12,0.06,0.0,4.0,10
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_12_50_10,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_11_2025_08_11_12_50_10,pmos,0.16,0.12,0.06,0.0,4.0,11
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_12_49_27,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_12_2025_08_11_12_49_27,pmos,0.16,0.12,0.06,0.0,4.0,12
gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_12_48_45,./scripts/die1-1_full_sweep\die_x_1_y_-1\gax_mod_fet_tlm_pmos_lc_0.16_lch_0.12_lov_0.06_gateasym_0.00_w_4.0_13_2025_08_11_12_48_45,pmos,0.16,0.12,0.06,0.0,4.0,13
